user_id,track_name,artist,genre,mood,rating
User026,Otro Atardecer,Bad Bunny;The Marías,latino,Happy,4
User026,Levitating (feat. DaBaby),Dua Lipa;DaBaby,dance,Happy,5
User026,Leave Before You Love Me (with Jonas Brothers),Marshmello;Jonas Brothers,dance,Happy,5
User026,Aguacero,Bad Bunny,latino,Happy,5
User026,Enséñame a Bailar,Bad Bunny,latino,Happy,5
User026,Tú Quisiste,Conjunto Chaney,salsa,Happy,5
User026,Asche zu Asche,Rammstein,industrial,Happy,5
User026,Summoner,DreamReaper,club,Happy,4
User026,Beklenen Şarkı,Zeki Müren,j-rock,Happy,4
User026,Na Tum Jano Na Hum,Lucky Ali;Ramya,pop-film,Happy,4
User026,"Dance & Shout - Block & Crown, Robert Feelgood Remix",Crazibiza,disco,Happy,4
User026,Shari Vari - Eddie Fowlkes Techno Soul Mix,A Number Of Names,detroit-techno,Happy,5
User026,Ten Crack Commandments - 2014 Remaster,The Notorious B.I.G.,hardcore,Happy,4
User027,I'm Good (Blue),David Guetta;Bebe Rexha,dance,Angry,4
User027,Tití Me Preguntó,Bad Bunny,latin,Angry,5
User027,Me Porto Bonito,Bad Bunny;Chencho Corleone,latin,Angry,5
User027,Ojitos Lindos,Bad Bunny;Bomba Estéreo,latin,Angry,5
User027,Moscow Mule,Bad Bunny,latin,Angry,5
User027,Another Love,Tom Odell,chill,Angry,5
User027,Sweater Weather,The Neighbourhood,alt-rock,Angry,5
User027,Caile,Luar La L,latin,Angry,5
User027,Jimmy Cooks (feat. 21 Savage),Drake;21 Savage,hip-hop,Angry,5
User027,Tarot,Bad Bunny;Jhayco,latin,Angry,5
User027,Starboy,The Weeknd;Daft Punk,pop,Angry,4
User027,Until I Found You,Stephen Sanchez,pop,Angry,5
User027,Running Up That Hill (A Deal With God),Kate Bush,piano,Angry,4
User027,Party,Bad Bunny;Rauw Alejandro,latino,Angry,5
User027,"Sex, Drugs, Etc.",Beach Weather,rock,Angry,5
User027,Dandelions,Ruth B.,pop,Angry,4
User027,I Was Never There,The Weeknd;Gesaffelstein,pop,Angry,5
User027,STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,hip-hop,Angry,5
User027,Gangsta's Paradise,Coolio;L.V.,funk,Angry,5
User027,STAY (with Justin Bieber),The Kid LAROI;Justin Bieber,hip-hop,Angry,5
User027,I Love You So,The Walters,indie,Angry,5
User027,WAIT FOR U (feat. Drake & Tems),Future;Drake;Tems,hip-hop,Angry,5
User027,LA INOCENTE,Mora;Feid,latino,Angry,5
User027,Call Out My Name,The Weeknd,pop,Angry,5
User027,Night Changes,One Direction,pop,Angry,4
User027,No Role Modelz,J. Cole,hip-hop,Angry,4
User027,"Kesariya (From ""Brahmastra"")",Pritam;Arijit Singh;Amitabh Bhattacharya,indian,Angry,5
User027,Do I Wanna Know?,Arctic Monkeys,garage,Angry,5
User027,Don’t Blame Me,Taylor Swift,pop,Angry,4
User027,505,Arctic Monkeys,garage,Angry,4
User027,BABY OTAKU,Pablo Pesadilla;Polimá Westcoast;Nickoog Clk;Fran C,latino,Angry,4
User027,Daddy Issues,The Neighbourhood,alt-rock,Angry,5
User027,deja vu,Olivia Rodrigo,pop,Angry,4
User027,Belly Dancer,Imanbek;BYOR,dance,Angry,4
User027,Yonaguni,Bad Bunny,latino,Angry,5
User027,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy;Bad Bunny;Julieta Venegas,latino,Angry,5
User027,Un Ratito,Bad Bunny,latino,Angry,5
User027,Dos Mil 16,Bad Bunny,latino,Angry,4
User027,august,Taylor Swift,pop,Angry,4
User027,abcdefu,GAYLE,alternative,Angry,5
User027,Pepas,Farruko,latin,Angry,5
User027,Softcore,The Neighbourhood,alt-rock,Angry,5
User027,Till I Collapse,Eminem;Nate Dogg,hip-hop,Angry,4
User027,Freaks,Surf Curse,indie-pop,Angry,4
User027,Andrea,Bad Bunny;Buscabulla,latino,Angry,5
User027,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber;Daniel Caesar;Giveon,pop,Angry,5
User027,Hymn for the Weekend,Coldplay,pop,Angry,5
User027,Los Cachos,Piso 21;Manuel Turizo,latino,Angry,4
User027,PUNTO 40,Rauw Alejandro;Baby Rasta,latino,Angry,5
User027,MEMORIAS,Mora;Jhayco,latino,Angry,5
User027,Running Up That Hill (A Deal With God) - 2018 Remaster,Kate Bush,piano,Angry,5
User027,Say You Won't Let Go,James Arthur,pop,Angry,5
User027,Highway to Hell,AC/DC,hard-rock,Angry,4
User027,In the End,Linkin Park,alternative,Angry,5
User027,Somewhere Only We Know,Keane,piano,Angry,5
User027,明け星,LiSA,anime,Angry,4
User027,Generator,Dimension,drum-and-bass,Angry,5
User027,Fassade - 3. Satz,Lacrimosa,goth,Angry,4
User027,Moon Maniac - 2021 Remastered,arai tasuku,idm,Angry,5
User027,Footprints on the Moon,Gabby Barrett,country,Angry,4
User027,Evil Inside Me - Original Mix,Evil Activities,happy,Angry,5
User027,Cakes And Ale And Everlasting Laugh,ELLEGARDEN,emo,Angry,5
User027,Alice & June - Mix 2020,Indochine,french,Angry,5
User027,Muteness,Antigama,grindcore,Angry,5
User027,Interface to God,Thorns,black-metal,Angry,5
User027,Good With God,Old 97's,power-pop,Angry,5
User027,Don’t Forget,Sky Ferreira,synth-pop,Angry,5
User027,Over & Done (feat. Pip Millett),Chase & Status;Pip Millett,drum-and-bass,Angry,5
User027,Fairytale Of New York,KT Tunstall,acoustic,Angry,5
User027,I Want the Rainbow Back,Ralphie May,comedy,Angry,5
User028,Unholy (feat. Kim Petras),Sam Smith;Kim Petras,dance,Sad,5
User028,Efecto,Bad Bunny,latin,Sad,4
User028,Neverita,Bad Bunny,latin,Sad,5
User028,I Wanna Be Yours,Arctic Monkeys,garage,Sad,4
User028,lovely (with Khalid),Billie Eilish;Khalid,pop,Sad,5
User028,traitor,Olivia Rodrigo,pop,Sad,5
User028,Evergreen (You Didn’t Deserve Me At All),Omar Apollo,soul,Sad,5
User028,Revenge,XXXTENTACION,emo,Sad,5
User028,Heather,Conan Gray,pop,Sad,4
User028,happier,Olivia Rodrigo,pop,Sad,5
User028,Easy On Me,Adele,british,Sad,4
User028,Bored,Billie Eilish,electro,Sad,4
User028,Clean White Noise - Loopable with no fade,White Noise Baby Sleep;White Noise for Babies,sleep,Sad,5
User028,Seven Nation Army,The White Stripes,alt-rock,Sad,5
User028,Apocalypse,Cigarettes After Sex,ambient,Sad,5
User028,Jocelyn Flores,XXXTENTACION,emo,Sad,5
User028,7 rings,Ariana Grande,dance,Sad,4
User028,God's Plan,Drake,hip-hop,Sad,5
User028,Fair Trade (with Travis Scott),Drake;Travis Scott,hip-hop,Sad,5
User028,"Living Life, In The Night",Cheriimoya;Sierra Kidd,sad,Sad,5
User028,The Night We Met,Lord Huron,folk,Sad,5
User028,Streets,Doja Cat,dance,Sad,4
User028,Too Good At Goodbyes,Sam Smith,dance,Sad,5
User028,Mask Off,Future,hip-hop,Sad,4
User028,Mount Everest,Labrinth,indie-pop,Sad,4
User028,No Surprises,Radiohead,alt-rock,Sad,5
User028,Under the Bridge,Red Hot Chili Peppers,alt-rock,Sad,5
User028,What A Time (feat. Niall Horan),Julia Michaels;Niall Horan,dance,Sad,4
User028,HIGHEST IN THE ROOM,Travis Scott,hip-hop,Sad,5
User028,Those Eyes,New West,indie,Sad,5
User028,Bohemian Rhapsody - Remastered 2011,Queen,rock,Sad,4
User028,Hold On,Chord Overstreet,acoustic,Sad,5
User028,See You Again (feat. Charlie Puth),Wiz Khalifa;Charlie Puth,dance,Sad,5
User028,Fingers Crossed,Lauren Spencer Smith,singer-songwriter,Sad,5
User028,Lights Are On,Tom Rosenthal,british,Sad,5
User028,idontwannabeyouanymore,Billie Eilish,electro,Sad,4
User028,Back To Black,Amy Winehouse,british,Sad,4
User028,Ivy,Frank Ocean,soul,Sad,4
User028,Fourth of July,Sufjan Stevens,singer-songwriter,Sad,4
User028,rises the moon,Liana Flores,indie-pop,Sad,5
User028,Meet Me At Our Spot,THE ANXIETY;WILLOW;Tyler Cole,alternative,Sad,4
User028,Calling My Phone,Lil Tjay;6LACK,r-n-b,Sad,4
User028,This Town,Niall Horan,dance,Sad,5
User028,No Guidance (feat. Drake),Chris Brown;Drake,dance,Sad,4
User028,Beautiful Crazy,Luke Combs,country,Sad,5
User028,Dancing With Your Ghost,Sasha Alex Sloan,electro,Sad,4
User028,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN;Taylor Swift,dance,Sad,4
User028,ocean eyes,Billie Eilish,electro,Sad,5
User028,Brown Sleep Noise,Sleep Miracle,sleep,Sad,5
User028,I Can't Handle Change,Roar,indie-pop,Sad,5
User028,we fell in love in october,girl in red,indie-pop,Sad,5
User028,Bubble Gum,Clairo,indie-pop,Sad,5
User028,Get You The Moon (feat. Snøw),Kina;Snøw,sad,Sad,5
User028,WITHOUT YOU,The Kid LAROI,hip-hop,Sad,5
User028,It's You,Ali Gatie,hip-hop,Sad,5
User028,Rosedown,For Revenge,hardcore,Sad,5
User028,Kahaani - Duet,When Chai Met Toast;Pavithra Chari,folk,Sad,5
User028,"Malayude Mukalil - From ""Vaanku""",Najim Arshad;Ouseppachan,malay,Sad,5
User028,"Deschutes River Sunrise (Oboe, Cello, Piano) [feat. Nancy Rumble & Emil Miland]",Karen Marie Garrett;Nancy Rumble;Emil Miland,new-age,Sad,5
User028,"Verdi: Aida, Act 1:"" Sì, corre voce che l'Etiope ardisca"" (Ramfis, Radamès)",Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,opera,Sad,5
User028,Я ненавижу в людях ложь,Vadim Kozin,romance,Sad,5
User029,cómo dormiste?,Rels B,latino,Chill,5
User029,Love Yourself,Justin Bieber,pop,Chill,4
User029,Butter,BTS,k-pop,Chill,5
User029,For My Hand (feat. Ed Sheeran),Burna Boy;Ed Sheeran,dance,Chill,5
User029,Stuck with U (with Justin Bieber),Ariana Grande;Justin Bieber,dance,Chill,5
User029,Tennessee Whiskey,Chris Stapleton,country,Chill,5
User029,Chaand Baaliyan,Aditya A,indie,Chill,5
User029,Heathens,Twenty One Pilots,rock,Chill,5
User029,Space Cadet (feat. Gunna),Metro Boomin;Gunna,hip-hop,Chill,4
User029,I'm Yours,Jason Mraz,acoustic,Chill,5
User029,Incendeia,MC Kevin o Chris,funk,Chill,5
User029,changes,XXXTENTACION,emo,Chill,4
User029,Life Goes On,Oliver Tree,alternative,Chill,5
User029,dumb dumb,mazie,indie-pop,Chill,5
User029,Show Me How,Men I Trust,indie-pop,Chill,5
User029,comethru,Jeremy Zucker,electro,Chill,4
User029,My Girl,The Temptations,funk,Chill,4
User029,Sweet Caroline,Neil Diamond,folk,Chill,5
User029,Three Little Birds,Bob Marley & The Wailers,reggae,Chill,5
User029,The Happiest Girl,BLACKPINK,k-pop,Chill,4
User029,Beautiful Girl,Luciano,german,Chill,5
User029,Pass The Dutchie,Musical Youth,reggae,Chill,4
User029,Jiggle Jiggle,Duke & Jones;Louis Theroux,dance,Chill,5
User029,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.;Bill Withers",jazz,Chill,5
User029,NDA,Billie Eilish,electro,Chill,5
User029,Walls Could Talk,Halsey,dance,Chill,5
User029,everything sucks,vaultboy,pop,Chill,5
User029,Happy Together,The Turtles,folk,Chill,5
User029,La flaca,Jarabe De Palo,spanish,Chill,5
User029,"Adiye - From ""Bachelor""",Dhibu Ninan Thomas;Kapil Kapilan,pop,Chill,5
User029,Billie Bossa Nova,Billie Eilish,electro,Chill,4
User029,Build a Bitch,Bella Poarch,alternative,Chill,5
User029,"Another Brick in the Wall, Pt. 2",Pink Floyd,psych-rock,Chill,5
User029,Losing Interest,itssvd;Shiloh Dynasty,chill,Chill,5
User029,(Sittin' On) the Dock of the Bay,Otis Redding,blues,Chill,4
User029,Suspicious Minds,Elvis Presley,rock-n-roll,Chill,5
User029,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",Amy Winehouse,british,Chill,5
User029,I Didn't Change My Number,Billie Eilish,electro,Chill,5
User029,all the kids are depressed,Jeremy Zucker,electro,Chill,5
User029,"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,folk,Chill,4
User029,Morning Sex,Ralph Castelli,indie-pop,Chill,4
User029,Dumb,Nirvana,alt-rock,Chill,5
User029,Pretty Boy,The Neighbourhood,alt-rock,Chill,4
User029,I'm On Fire,Bruce Springsteen,singer-songwriter,Chill,5
User029,"always, i'll care",Jeremy Zucker,electro,Chill,5
User029,Atak Gaya - Arijit Singh,Arijit Singh;Rupali Moghe,pop-film,Chill,4
User029,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes;Justin Bieber,dance,Chill,5
User029,Jerusalema (feat. Nomcebo Zikode),Master KG;Nomcebo Zikode,house,Chill,5
User029,Crazy Rap (Colt 45 & 2 Zig Zags),Afroman,comedy,Chill,4
User029,Coming for You (feat. A1 x J1),SwitchOTR;A1 x J1,chill,Chill,4
User029,Dancing in My Room,347aidan,sad,Chill,4
User029,2 Mins of Pain (feat. Alborosie),Sleepy Hallow;Alborosie,r-n-b,Chill,5
User029,Super Rich Kids,Frank Ocean;Earl Sweatshirt,soul,Chill,5
User029,Lucky,Jason Mraz;Colbie Caillat,acoustic,Chill,5
User029,Comedy,Gen Hoshino,acoustic,Chill,5
User029,When You Hold Me Tight,Yael Meyer,electronic,Chill,5
User029,It Was Over (Kev's Lament),Kevin Bloody Wilson,comedy,Chill,5
User029,Перелётные птицы,Александр Цфасман;Леонид Кострица,romance,Chill,4
User029,En la Eternidad,Plan 4,heavy-metal,Angry,5
User029,Memories (Acoustic),Ben Woodward,acoustic,Chill,5
User029,A Mis Enemigos,Valentín Elizalde,r-n-b,Chill,5
User029,dearest,lofi.samurai,sad,Chill,5
User030,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap;Quevedo,hip-hop,Happy,5
User030,La Bachata,Manuel Turizo,latin,Happy,5
User030,I Ain't Worried,OneRepublic,piano,Happy,5
User030,CUFF IT,Beyoncé,dance,Happy,4
User030,Left and Right (Feat. Jung Kook of BTS),Charlie Puth;Jung Kook;BTS,dance,Happy,5
User030,Calm Down (with Selena Gomez),Rema;Selena Gomez,pop,Happy,5
User030,Super Freaky Girl,Nicki Minaj,dance,Happy,5
User030,LOKERA,Rauw Alejandro;Lyanno;Brray,latin,Happy,4
User030,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,dance,Happy,5
User030,Ferrari,James Hype;Miggy Dela Rosa,dance,Happy,4
User030,Te Felicito,Shakira;Rauw Alejandro,latin,Happy,5
User030,La Corriente,Bad Bunny;Tony Dize,latino,Happy,5
User030,About Damn Time,Lizzo,hip-hop,Happy,5
User030,BILLIE EILISH.,Armani White,hip-hop,Happy,5
User030,One Kiss (with Dua Lipa),Calvin Harris;Dua Lipa,dance,Happy,5
User030,Why'd You Only Call Me When You're High?,Arctic Monkeys,garage,Happy,5
User030,After LIKE,IVE,k-pop,Happy,5
User030,Mary On A Cross,Ghost,hard-rock,Happy,5
User030,La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,latino,Happy,4
User030,Die For You,The Weeknd,pop,Happy,5
User030,Locked out of Heaven,Bruno Mars,dance,Happy,4
User030,Betty (Get Money),Yung Gravy,hip-hop,Happy,5
User030,Everybody Wants To Rule The World,Tears For Fears,synth-pop,Happy,5
User030,The Real Slim Shady,Eminem,hip-hop,Happy,4
User030,Bam Bam (feat. Ed Sheeran),Camila Cabello;Ed Sheeran,dance,Happy,5
User030,THATS WHAT I WANT,Lil Nas X,hip-hop,Happy,5
User030,Un Coco,Bad Bunny,latino,Happy,5
User030,Bad Decisions (with BTS & Snoop Dogg),benny blanco;BTS;Snoop Dogg,dance,Happy,5
User030,Beggin',Måneskin,indie-pop,Happy,5
User030,Talk that Talk,TWICE,k-pop,Happy,5
User030,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons;JID;Arcane;League of Legends,rock,Happy,4
User030,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X;Jack Harlow,hip-hop,Happy,5
User030,The Nights,Avicii,dance,Happy,5
User030,You Proof,Morgan Wallen,country,Happy,4
User030,Shape of You,Ed Sheeran,pop,Happy,5
User030,There's Nothing Holdin' Me Back,Shawn Mendes,dance,Happy,5
User030,Stan,Eminem;Dido,hip-hop,Happy,5
User030,LOVE DIVE,IVE,k-pop,Happy,5
User030,Stressed Out,Twenty One Pilots,rock,Happy,5
User030,Pink Venom,BLACKPINK,k-pop,Happy,4
User030,House of Memories,Panic! At The Disco,rock,Happy,5
User030,Otro Atardecer,Bad Bunny;The Marías,latino,Happy,5
User030,Yet To Come,BTS,k-pop,Happy,5
User030,Pink + White,Frank Ocean,soul,Happy,5
User030,Shinunoga E-Wa,Fujii Kaze,j-pop,Happy,5
User030,MAMIII,Becky G;KAROL G,reggae,Happy,4
User030,Leave Before You Love Me (with Jonas Brothers),Marshmello;Jonas Brothers,dance,Happy,5
User030,positions,Ariana Grande,dance,Happy,5
User030,Levitating (feat. DaBaby),Dua Lipa;DaBaby,dance,Happy,5
User030,Yo No Soy Celoso,Bad Bunny,latino,Happy,5
User030,Back In Black,AC/DC,hard-rock,Happy,5
User030,Everybody Dies In Their Nightmares,XXXTENTACION,emo,Happy,4
User030,Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA;James Carter;Elley Duhé;FAST BOY,edm,Happy,5
User030,La Santa,Bad Bunny;Daddy Yankee,latino,Happy,5
User030,Bamba (feat. Aitch & BIA),Luciano;Aitch;BIA,german,Happy,4
User030,Firme Na Promessa / Há Poder,Kemuel,groove,Happy,4
User030,Flutes - 165th Street Mix,Jovonn,chicago-house,Happy,5
User030,Detrás Del Dólar,Franky Style,latino,Happy,5
User030,Unlock It,Charli XCX;Kim Petras;Jay Park,electro,Happy,4
User030,La Cosecha,Lupillo Rivera,r-n-b,Happy,4
User030,Still Mighty,Leeland,world-music,Happy,4
User030,Estrela Da Paz,Soweto,samba,Happy,4
User030,Rock Del Pedazo,Ratones Paranoicos,punk-rock,Happy,4
User030,Share With Your Friends,Pj Panda,kids,Happy,5
User030,Megaman,Psychostick,industrial,Happy,4
User030,Main Hoon Na,Sonu Nigam;Shreya Ghoshal,pop-film,Happy,5
User031,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap;Quevedo,hip-hop,Happy,5
User031,La Bachata,Manuel Turizo,latin,Happy,5
User031,I Ain't Worried,OneRepublic,piano,Happy,4
User031,CUFF IT,Beyoncé,dance,Happy,5
User031,Calm Down (with Selena Gomez),Rema;Selena Gomez,pop,Happy,5
User031,Left and Right (Feat. Jung Kook of BTS),Charlie Puth;Jung Kook;BTS,dance,Happy,5
User031,Super Freaky Girl,Nicki Minaj,dance,Happy,4
User031,LOKERA,Rauw Alejandro;Lyanno;Brray,latin,Happy,5
User031,Ferrari,James Hype;Miggy Dela Rosa,dance,Happy,5
User031,Te Felicito,Shakira;Rauw Alejandro,latin,Happy,4
User031,La Corriente,Bad Bunny;Tony Dize,latino,Happy,4
User031,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,dance,Happy,4
User031,BILLIE EILISH.,Armani White,hip-hop,Happy,5
User031,One Kiss (with Dua Lipa),Calvin Harris;Dua Lipa,dance,Happy,5
User031,About Damn Time,Lizzo,hip-hop,Happy,4
User031,After LIKE,IVE,k-pop,Happy,5
User031,Die For You,The Weeknd,pop,Happy,5
User031,Why'd You Only Call Me When You're High?,Arctic Monkeys,garage,Happy,4
User031,La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,latino,Happy,5
User031,Mary On A Cross,Ghost,hard-rock,Happy,5
User031,THATS WHAT I WANT,Lil Nas X,hip-hop,Happy,5
User031,Bad Decisions (with BTS & Snoop Dogg),benny blanco;BTS;Snoop Dogg,dance,Happy,5
User031,Betty (Get Money),Yung Gravy,hip-hop,Happy,4
User031,Un Coco,Bad Bunny,latino,Happy,5
User031,Everybody Wants To Rule The World,Tears For Fears,synth-pop,Happy,5
User031,Bam Bam (feat. Ed Sheeran),Camila Cabello;Ed Sheeran,dance,Happy,5
User031,Locked out of Heaven,Bruno Mars,dance,Happy,5
User031,The Real Slim Shady,Eminem,hip-hop,Happy,5
User031,The Nights,Avicii,dance,Happy,4
User031,Shape of You,Ed Sheeran,pop,Happy,5
User031,You Proof,Morgan Wallen,country,Happy,4
User031,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons;JID;Arcane;League of Legends,rock,Happy,5
User031,There's Nothing Holdin' Me Back,Shawn Mendes,dance,Happy,5
User031,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X;Jack Harlow,hip-hop,Happy,4
User031,Beggin',Måneskin,indie-pop,Happy,5
User031,Talk that Talk,TWICE,k-pop,Happy,5
User031,Yet To Come,BTS,k-pop,Happy,5
User031,Shinunoga E-Wa,Fujii Kaze,j-pop,Happy,5
User031,Pink + White,Frank Ocean,soul,Happy,5
User031,LOVE DIVE,IVE,k-pop,Happy,5
User031,Back In Black,AC/DC,hard-rock,Happy,5
User031,Everybody Dies In Their Nightmares,XXXTENTACION,emo,Happy,5
User031,MAMIII,Becky G;KAROL G,reggae,Happy,5
User031,positions,Ariana Grande,dance,Happy,5
User031,Stan,Eminem;Dido,hip-hop,Happy,4
User031,Pink Venom,BLACKPINK,k-pop,Happy,4
User031,Yo No Soy Celoso,Bad Bunny,latino,Happy,5
User031,House of Memories,Panic! At The Disco,rock,Happy,4
User031,Stressed Out,Twenty One Pilots,rock,Happy,5
User031,Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA;James Carter;Elley Duhé;FAST BOY,edm,Happy,4
User031,Otro Atardecer,Bad Bunny;The Marías,latino,Happy,5
User031,Levitating (feat. DaBaby),Dua Lipa;DaBaby,dance,Happy,5
User031,Leave Before You Love Me (with Jonas Brothers),Marshmello;Jonas Brothers,dance,Happy,5
User031,Aguacero,Bad Bunny,latino,Happy,5
User031,Enséñame a Bailar,Bad Bunny,latino,Happy,4
User031,Big Fun,Inner City,detroit-techno,Happy,5
User031,B2PRES107 - Original Mix,Chez Damier;Ron Trent;M.D,chicago-house,Happy,5
User031,Wintering,The 1975,alt-rock,Happy,4
User031,Bomb the Blocks,Bassnectar;Persia,breakbeat,Happy,5
User031,Ты моя Москва,Kvatro,romance,Happy,4
User031,4 da Manhã,Vitor Fernandes,forro,Happy,4
User031,Cissy Strut - En Vivo Cosquín Rock,Pappo,heavy-metal,Happy,5
User031,Cuando Apenas Era Un Jovencito,Johnny Dinamo,rock-n-roll,Happy,5
User031,A Natureza das Coisas - Live,Flávio José,forro,Happy,5
User031,In the Blood,John Mayer,singer-songwriter,Happy,4
User031,Comemoração,Mc Kadu,funk,Happy,5
User031,Lights - Sped Up Version,Ellie Goulding;Speed Radio,edm,Happy,4
User031,Tu Juego,Miranda!,electronic,Happy,4
User032,I'm Good (Blue),David Guetta;Bebe Rexha,dance,Angry,5
User032,Tití Me Preguntó,Bad Bunny,latin,Angry,4
User032,Me Porto Bonito,Bad Bunny;Chencho Corleone,latin,Angry,5
User032,Ojitos Lindos,Bad Bunny;Bomba Estéreo,latin,Angry,4
User032,Moscow Mule,Bad Bunny,latin,Angry,5
User032,Another Love,Tom Odell,chill,Angry,5
User032,Sweater Weather,The Neighbourhood,alt-rock,Angry,5
User032,Caile,Luar La L,latin,Angry,4
User032,Jimmy Cooks (feat. 21 Savage),Drake;21 Savage,hip-hop,Angry,5
User032,Tarot,Bad Bunny;Jhayco,latin,Angry,4
User032,Starboy,The Weeknd;Daft Punk,pop,Angry,5
User032,Until I Found You,Stephen Sanchez,pop,Angry,4
User032,Running Up That Hill (A Deal With God),Kate Bush,piano,Angry,4
User032,Party,Bad Bunny;Rauw Alejandro,latino,Angry,5
User032,"Sex, Drugs, Etc.",Beach Weather,rock,Angry,4
User032,Dandelions,Ruth B.,pop,Angry,5
User032,I Was Never There,The Weeknd;Gesaffelstein,pop,Angry,5
User032,STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,hip-hop,Angry,5
User032,Gangsta's Paradise,Coolio;L.V.,funk,Angry,4
User032,STAY (with Justin Bieber),The Kid LAROI;Justin Bieber,hip-hop,Angry,4
User032,I Love You So,The Walters,indie,Angry,4
User032,WAIT FOR U (feat. Drake & Tems),Future;Drake;Tems,hip-hop,Angry,5
User032,LA INOCENTE,Mora;Feid,latino,Angry,5
User032,Call Out My Name,The Weeknd,pop,Angry,5
User032,Night Changes,One Direction,pop,Angry,4
User032,No Role Modelz,J. Cole,hip-hop,Angry,5
User032,"Kesariya (From ""Brahmastra"")",Pritam;Arijit Singh;Amitabh Bhattacharya,indian,Angry,5
User032,Do I Wanna Know?,Arctic Monkeys,garage,Angry,5
User032,Don’t Blame Me,Taylor Swift,pop,Angry,5
User032,505,Arctic Monkeys,garage,Angry,4
User032,BABY OTAKU,Pablo Pesadilla;Polimá Westcoast;Nickoog Clk;Fran C,latino,Angry,4
User032,Daddy Issues,The Neighbourhood,alt-rock,Angry,4
User032,deja vu,Olivia Rodrigo,pop,Angry,5
User032,Belly Dancer,Imanbek;BYOR,dance,Angry,4
User032,Yonaguni,Bad Bunny,latino,Angry,4
User032,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy;Bad Bunny;Julieta Venegas,latino,Angry,5
User032,Un Ratito,Bad Bunny,latino,Angry,5
User032,Dos Mil 16,Bad Bunny,latino,Angry,5
User032,august,Taylor Swift,pop,Angry,5
User032,abcdefu,GAYLE,alternative,Angry,5
User032,Pepas,Farruko,latin,Angry,4
User032,Softcore,The Neighbourhood,alt-rock,Angry,5
User032,Till I Collapse,Eminem;Nate Dogg,hip-hop,Angry,4
User032,Freaks,Surf Curse,indie-pop,Angry,5
User032,Andrea,Bad Bunny;Buscabulla,latino,Angry,4
User032,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber;Daniel Caesar;Giveon,pop,Angry,4
User032,Hymn for the Weekend,Coldplay,pop,Angry,4
User032,Los Cachos,Piso 21;Manuel Turizo,latino,Angry,5
User032,PUNTO 40,Rauw Alejandro;Baby Rasta,latino,Angry,5
User032,MEMORIAS,Mora;Jhayco,latino,Angry,5
User032,Running Up That Hill (A Deal With God) - 2018 Remaster,Kate Bush,piano,Angry,5
User032,Say You Won't Let Go,James Arthur,pop,Angry,4
User032,Highway to Hell,AC/DC,hard-rock,Angry,4
User032,In the End,Linkin Park,alternative,Angry,5
User032,Somewhere Only We Know,Keane,piano,Angry,5
User032,The Trauma Model,King 810,metalcore,Angry,5
User032,Me Permití Soñar,Los Enanitos Verdes,ska,Angry,4
User032,Real Nega,JPEGMAFIA,industrial,Angry,5
User032,If Am Was Fm,Aux 88,detroit-techno,Angry,5
User032,008 B1,ONYVAA,detroit-techno,Angry,5
User032,Harder Generation,D-Block & S-te-Fan,hardstyle,Angry,4
User032,Palmtree - Balduin Remix,Mandelbarth;Balduin,deep-house,Angry,5
User032,El Visitante,Almafuerte,heavy-metal,Angry,4
User032,Making Lake Park In The Sun,Casino Versus Japan,idm,Angry,5
User032,React / Regret,A Feast for Kings,metalcore,Angry,5
User032,Overthrow,In Hearts Wake,metalcore,Angry,4
User032,Die Young & Beautiful,Sensey,emo,Angry,5
User033,Unholy (feat. Kim Petras),Sam Smith;Kim Petras,dance,Sad,4
User033,Efecto,Bad Bunny,latin,Sad,5
User033,Neverita,Bad Bunny,latin,Sad,5
User033,I Wanna Be Yours,Arctic Monkeys,garage,Sad,4
User033,lovely (with Khalid),Billie Eilish;Khalid,pop,Sad,5
User033,traitor,Olivia Rodrigo,pop,Sad,5
